timestamp,airTemperature_fmi,windSpeed,gustSpeed,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,snowDiff,snow_class
3/14/2017 0:00,-0.5,7.1,11.5,88,-2.2,0,0,5,1023.5,50000,8,0,0
3/14/2017 2:00,-0.8,7,9.9,90,-2.2,0,0,5,1022.8,50000,8,0,0
3/14/2017 4:00,-0.6,7.1,11,89,-2.2,0,0,5,1022,50000,8,0,0
3/14/2017 6:00,-0.3,7,10.9,88,-2.1,0,0,5,1021.4,50000,7,0,0
3/14/2017 8:00,0.4,6,9.3,90,-1.1,0,0,5,1020.5,20200,8,0,0
3/14/2017 10:00,0.6,8.2,11.8,93,-0.4,0,0,2,1019.6,12130,8,-3,0
3/14/2017 12:00,1.2,7.7,11.5,90,-0.2,0,0,2,1018.2,15080,7,0,0
3/14/2017 14:00,1.6,5.9,10,87,-0.3,0,0,2,1016.5,15820,7,0,0
3/14/2017 16:00,1.8,7.1,12.7,84,-0.6,0,0,2,1013.5,15390,8,0,0
3/14/2017 18:00,2.1,8.3,13.5,81,-0.9,0,0,0,1010.4,15450,8,-2,0
3/14/2017 20:00,1.2,9.4,15.4,91,0,0.3,1.1,0,1006.4,2640,8,0,0
3/14/2017 22:00,0.3,9.3,14.9,99,0.1,1,1,2,1002.7,1200,8,2,1
3/15/2017 0:00,1.5,8.3,13,99,1.3,2,1.4,0,1000.1,6610,8,-2,0
3/15/2017 2:00,2.4,6,9.3,99,2.2,0,0,2,998.7,6000,8,2,1
3/15/2017 4:00,2.3,6.1,7.9,98,2,0,0,0,998,11620,8,-2,0
3/15/2017 6:00,2.8,4.6,7.9,94,1.9,0,0,2,998.2,20880,8,2,1
3/15/2017 8:00,4.1,5.1,7.6,80,1,0,0,2,998.1,24440,1,0,0
3/15/2017 10:00,6,6.6,9.5,69,0.7,0,0,0,997.9,36520,0,-2,0
3/15/2017 12:00,6.9,5.2,7.9,66,0.9,0,0,NaN,998.7,29670,0,NaN,NaN
3/15/2017 14:00,7.2,5.9,8.5,61,0.2,0,0,NaN,999,37680,5,NaN,NaN
3/15/2017 16:00,4.4,5.7,7.9,70,-0.7,0,0,NaN,1000.1,49240,8,NaN,NaN
3/15/2017 18:00,4.1,4.9,6.7,68,-1.4,0,0,NaN,1000.9,50000,7,NaN,NaN
3/15/2017 20:00,3,4.7,6.9,72,-1.6,0,0,NaN,1001,50000,7,NaN,NaN
3/15/2017 22:00,2.5,3.7,5,69,-2.6,0,0,NaN,1001.6,50000,7,NaN,NaN
3/16/2017 0:00,2.2,4.9,6.8,71,-2.5,0,0,NaN,1001.9,50000,1,NaN,NaN
3/16/2017 2:00,1.2,5.6,8,72,-3.3,0,0,NaN,1002.1,50000,0,NaN,NaN
3/16/2017 4:00,0,3.8,5,79,-3.3,0,0,NaN,1003.1,50000,0,NaN,NaN
3/16/2017 6:00,1.1,4.3,6.5,77,-2.4,0,0,NaN,1004.9,47870,0,NaN,NaN
3/16/2017 8:00,4.6,4.2,6.7,65,-1.5,0,0,NaN,1006.2,30330,0,NaN,NaN
3/16/2017 10:00,6.3,4.5,6.9,57,-1.6,0,0,NaN,1007.5,39150,0,NaN,NaN
3/16/2017 12:00,7.5,5.8,9.9,48,-2.8,0,0,NaN,1008.3,38150,0,NaN,NaN
3/16/2017 14:00,8.1,5.5,9.5,40,-4.8,0,0,NaN,1008.9,43820,0,NaN,NaN
3/16/2017 16:00,5.3,4.6,6.9,53,-3.4,0,0,NaN,1009.5,50000,0,NaN,NaN
3/16/2017 18:00,3.1,4.9,6.8,63,-3.2,0,0,NaN,1009.8,50000,0,NaN,NaN
3/16/2017 20:00,0.8,5.2,7.5,79,-2.4,0,0,NaN,1009.1,41870,0,NaN,NaN
3/16/2017 22:00,1,5.9,10.4,82,-1.7,0,0,NaN,1007.7,41820,7,NaN,NaN
3/17/2017 0:00,0.9,6.6,9.9,81,-2,0,0,NaN,1005.6,48720,5,NaN,NaN
3/17/2017 2:00,1.8,7.4,11.8,76,-1.9,0,0,NaN,1002.2,49850,7,NaN,NaN
3/17/2017 4:00,1.7,7.7,14.2,83,-0.9,0.1,0,NaN,999,7620,7,NaN,NaN
3/17/2017 6:00,1.4,8.4,14.2,95,0.7,0.7,1.7,0,996,6040,7,NaN,NaN
3/17/2017 8:00,2.1,9.4,14.1,97,1.7,0.4,0.5,0,993.5,5080,7,0,0
3/17/2017 10:00,3,8.5,13.4,97,2.6,0.8,1.8,0,991.1,6810,7,0,0
3/17/2017 12:00,3,10.1,16.1,96,2.5,0.5,0,0,990,6930,7,0,0
3/17/2017 14:00,2.8,8.2,11.9,94,2,0,0,0,990.5,10870,7,0,0
3/17/2017 16:00,2.1,6.3,9.8,91,0.8,0,0,0,991,35680,7,0,0
3/17/2017 18:00,1.8,7.3,11.1,88,0,0,0,0,991.2,30120,5,0,0
3/17/2017 20:00,1.8,7.3,12.5,85,-0.5,0,0,0,990.7,36800,0,0,0
3/17/2017 22:00,1.2,7.7,12.2,88,-0.6,0,0,0,990.4,28760,0,0,0
3/18/2017 0:00,0.9,6.5,10.1,90,-0.5,0,0,0,989.7,27470,0,0,0
3/18/2017 2:00,0.8,6,9,93,-0.2,0,0,0,989.3,25300,7,0,0
3/18/2017 4:00,1.1,6.7,10.8,93,0.1,0,0,0,989.7,23920,8,0,0
3/18/2017 6:00,1.4,5.8,9.2,93,0.4,0,0,0,989.8,21090,8,0,0
3/18/2017 8:00,2.2,5.9,8.8,90,0.7,0,0,0,990.1,21830,8,0,0
3/18/2017 10:00,2.1,6.8,9.3,91,0.7,0,0,0,990.7,21940,8,0,0
3/18/2017 12:00,2.3,5.2,8.1,89,0.7,0,0,0,991.2,20600,8,0,0
3/18/2017 14:00,2.2,3.2,6.3,90,0.7,0,0,0,991.8,20270,8,0,0
3/18/2017 16:00,2.4,2.2,3.3,88,0.7,0,0,0,992.6,24520,8,0,0
3/18/2017 18:00,1.7,2.1,3.2,93,0.7,0,0,0,993.4,18920,8,0,0
3/18/2017 20:00,1.2,2.8,4.1,95,0.4,0,0,0,994.6,15300,8,0,0
3/18/2017 22:00,0.6,1.2,2.1,97,0.1,0,0,0,995.5,10550,7,0,0
3/19/2017 0:00,-0.1,1.4,2.1,98,-0.4,0,0,0,996.5,2920,8,0,0
3/19/2017 2:00,-0.3,0.5,1.7,99,-0.5,0,0,0,997.5,920,8,0,0
3/19/2017 4:00,-0.2,1.4,2.6,99,-0.3,0,0,0,998.9,2220,8,0,0
3/19/2017 6:00,0.5,1.5,2.8,98,0.3,0,0,0,1000.1,10430,8,0,0
3/19/2017 8:00,1,2,4.1,91,-0.2,0,0,0,1001.1,37880,8,0,0
3/19/2017 10:00,1.8,1.3,2,87,-0.2,0,0,0,1001.9,40580,8,0,0
3/19/2017 12:00,2.1,1.4,2.2,85,-0.2,0,0,0,1002.6,35410,8,0,0
3/19/2017 14:00,2,1.3,2.3,87,0,0,0,0,1003.2,26240,8,0,0
3/19/2017 16:00,1.1,1,2,90,-0.3,0,0,0,1003.6,26630,8,0,0
3/19/2017 18:00,0.3,3.1,4.6,96,-0.3,0,0,0,1004,13100,7,0,0
3/19/2017 20:00,-0.5,2,2.6,95,-1.2,0,0,0,1003.9,18900,1,0,0
3/19/2017 22:00,-0.7,0,0.7,97,-1.1,0,0,0,1004,6930,7,0,0
3/20/2017 0:00,-1.1,1.6,2.2,98,-1.4,0,0,0,1003.8,6860,0,0,0
3/20/2017 2:00,-1.5,2,2.4,98,-1.7,0,0,0,1003.8,8460,1,0,0
3/20/2017 4:00,-1.8,1.6,2.3,98,-2,0,0,0,1003.9,6550,3,0,0
3/20/2017 6:00,-0.8,2.5,4.1,98,-1.1,0,0,0,1004.2,14850,7,0,0
3/20/2017 8:00,1.9,2.9,4.5,75,-2,0,0,0,1004.5,35050,5,0,0
3/20/2017 10:00,2.6,3,4.8,75,-1.4,0,0,0,1004.7,32450,7,0,0
3/20/2017 12:00,2.1,3.5,5.2,69,-2.9,0,0,0,1004.7,42650,5,0,0
3/20/2017 14:00,1.4,2.8,4.1,70,-3.5,0,0,0,1004.2,46790,7,0,0
3/20/2017 16:00,0.4,2.9,4.6,81,-2.5,0,0,0,1004.3,45480,7,0,0
3/20/2017 18:00,-0.4,3,4.3,94,-1.2,0.3,0,0,1003.8,3990,7,0,0
3/20/2017 20:00,0,2,3.6,97,-0.4,0.4,0.2,0,1002.9,3050,8,0,0
3/20/2017 22:00,0.2,3.5,5.4,96,-0.4,0,0,0,1002.5,44480,8,0,0
3/21/2017 0:00,0.5,2.6,3.9,93,-0.4,0,0,0,1002.1,50000,8,0,0
3/21/2017 2:00,0.2,2.8,3.6,96,-0.4,0,0,0,1001.6,20130,7,0,0
3/21/2017 4:00,0.3,4,5.4,97,0,0,0,0,1000.7,7930,7,0,0
3/21/2017 6:00,1,5.6,8.4,98,0.6,0,0,0,999.4,2570,8,0,0
3/21/2017 8:00,2.3,7.1,9.9,93,1.3,0,0,0,998,21780,8,0,0
3/21/2017 10:00,1.8,6.3,8.9,93,0.8,0,0,0,996.7,17350,7,0,0
3/21/2017 12:00,2,7,9.9,93,1.1,0.7,1.8,0,994.9,6220,8,0,0
3/21/2017 14:00,2.2,6.8,11,98,1.8,0.8,0.5,0,993.7,3020,8,0,0
3/21/2017 16:00,2.5,7,11,94,1.6,0,0,0,995.5,37310,8,0,0
3/21/2017 18:00,2.5,5.1,8.3,92,1.4,0,0,0,997,15390,8,0,0
3/21/2017 20:00,2.5,6.7,9.9,88,0.7,0,0,0,998.1,24610,7,0,0
3/21/2017 22:00,2.1,6.5,10,91,0.8,0,0,0,998.8,20510,5,0,0
3/22/2017 0:00,2,5.3,9.9,92,0.9,0,0,0,998.5,16450,7,0,0
3/22/2017 2:00,2.6,8.5,16.9,93,1.6,1.1,0,0,998,14760,7,0,0
3/22/2017 4:00,1.9,8.8,13.2,94,1.1,0.2,0,0,998.6,10530,7,0,0
3/22/2017 6:00,1.5,7.7,12,96,0.9,0.5,2.8,0,1000,4380,7,0,0
3/22/2017 8:00,2.7,9.2,12.8,91,1.3,0,0,0,1001.4,18780,7,0,0
3/22/2017 10:00,3.1,7.2,10.7,90,1.6,0,0,0,1002.9,17480,7,0,0
3/22/2017 12:00,3.2,7.4,10.9,89,1.6,0,0,0,1004.1,22780,7,0,0
3/22/2017 14:00,3.5,7.4,11.6,85,1.2,0,0,0,1005.2,36780,7,0,0
3/22/2017 16:00,2.5,7,11.6,89,0.9,0,0,0,1006.1,37070,7,0,0
3/22/2017 18:00,1.9,5.2,7.9,93,0.9,0,0,0,1007.4,21070,5,0,0
3/22/2017 20:00,1.3,5.8,8.1,96,0.8,0,0,0,1008.1,16240,1,0,0
3/22/2017 22:00,1.2,4.5,6.7,94,0.3,0,0,0,1009.3,30630,0,0,0
3/23/2017 0:00,0.1,3.8,6,94,-0.7,0,0,0,1010.2,34120,0,0,0
3/23/2017 2:00,0.1,3.3,4.3,95,-0.7,0,0,0,1010.7,44360,7,0,0
3/23/2017 4:00,0.4,4.8,6.7,95,-0.3,0,0,0,1012.3,31030,5,0,0
3/23/2017 6:00,1.2,4.8,7.7,85,-1,0,0,0,1013.9,49230,0,0,0
3/23/2017 8:00,3.1,6.3,10.5,70,-1.7,0,0,0,1015.9,38300,1,0,0
3/23/2017 10:00,5.2,7,11,58,-2.4,0,0,0,1017,35900,0,0,0
3/23/2017 12:00,6.7,8.6,13.8,35,-7.7,0,0,0,1017.4,37550,0,0,0
3/23/2017 14:00,6.1,8.9,13.9,37,-7.7,0,0,NaN,1017.4,40610,1,NaN,NaN
3/23/2017 16:00,4.9,7.6,10.6,40,-7.6,0,0,NaN,1017.6,50000,0,NaN,NaN
3/23/2017 18:00,1.3,5.3,7.3,73,-3,0,0,0,1018.1,50000,5,NaN,NaN
3/23/2017 20:00,0.5,5.2,6.8,75,-3.5,0,0,0,1018.5,50000,0,0,0
3/23/2017 22:00,-0.6,4.2,6.7,79,-3.8,0,0,0,1018.4,50000,0,0,0
3/24/2017 0:00,-1.3,4,5.9,79,-4.4,0,0,0,1018.6,50000,0,0,0
3/24/2017 2:00,-2.1,4,5.7,81,-5,0,0,0,1019.2,50000,0,0,0
3/24/2017 4:00,-2.3,4,6.5,82,-5,0,0,0,1019.5,50000,0,0,0
3/24/2017 6:00,-0.5,4.2,7.4,71,-5.2,0,0,0,1020.1,41140,0,0,0
3/24/2017 8:00,1.9,5.5,8.9,53,-6.8,0,0,0,1020.6,39050,0,0,0
3/24/2017 10:00,3.6,5.6,9.9,44,-7.5,0,0,0,1020.7,46110,1,0,0
3/24/2017 12:00,1.5,7.4,13.8,66,-4.1,0,0,0,1021.4,5070,7,0,0
3/24/2017 14:00,0.9,2,4,85,-1.4,0.4,0,0,1020.8,4830,7,0,0
3/24/2017 16:00,3.4,4.9,8.2,45,-7.3,0,0,0,1020.2,50000,3,0,0
3/24/2017 18:00,0.7,3.4,5.2,56,-7,0,0,0,1020.4,50000,0,0,0
3/24/2017 20:00,-0.6,3.8,6.2,68,-5.8,0,0,0,1020.1,50000,0,0,0
3/24/2017 22:00,-0.9,4.3,6.2,72,-5.3,0,0,0,1019.1,50000,1,0,0
3/25/2017 0:00,0,4.1,5.8,84,-2.4,0,0,0,1017.5,50000,8,0,0
3/25/2017 2:00,0.9,5,8.3,90,-0.6,0,0,0,1015.9,17300,8,0,0
3/25/2017 4:00,0.9,5.8,8.7,93,-0.2,0.1,0,0,1014.2,44020,8,0,0
3/25/2017 6:00,0.8,3.9,5.2,95,0,0.2,0.3,0,1013.3,5550,9,0,0
3/25/2017 8:00,1.5,3.4,5,96,0.9,0.4,0.7,0,1012.9,12550,7,0,0
3/25/2017 10:00,3.3,4.2,7.4,86,1.2,0,0,0,1013,50000,8,0,0
3/25/2017 12:00,4.1,2.8,4.6,80,0.9,0,0,0,1013.3,50000,7,0,0
3/25/2017 14:00,4.3,3.7,7.9,76,0.4,0,0,0,1014.4,50000,8,0,0
3/25/2017 16:00,3.6,3.2,5.5,76,-0.3,0,0,0,1015.6,50000,8,0,0
3/25/2017 18:00,2.2,1.3,2.1,79,-1,0,0,0,1016.9,47340,1,0,0
3/25/2017 20:00,1.1,2.1,2.6,87,-0.8,0,0,0,1018,41360,0,0,0
3/25/2017 22:00,0.3,2.5,3.7,88,-1.4,0,0,0,1018.7,39460,1,0,0
3/26/2017 0:00,-0.7,3.7,6.2,93,-1.7,0,0,0,1018.5,31070,0,0,0
3/26/2017 2:00,-1.8,3.4,4.6,94,-2.6,0,0,0,1017.7,34110,0,0,0
3/26/2017 4:00,-1.1,4.1,5,91,-2.3,0,0,0,1016.9,45290,7,0,0
3/26/2017 6:00,1.4,5.6,8.6,78,-2,0,0,0,1015.1,40060,8,0,0
3/26/2017 8:00,3,5.6,8.9,83,0.4,0,0,0,1012.3,32680,8,0,0
3/26/2017 10:00,4.5,6.5,9.8,78,1,0,0,0,1008.6,41020,8,0,0
3/26/2017 12:00,8.7,6.2,9.5,59,1.2,0,0,0,1006,37380,0,0,0
3/26/2017 14:00,10.4,7.2,10.6,58,2.3,0,0,NaN,1004.3,49170,7,NaN,NaN
3/26/2017 16:00,11.2,11.4,21,49,0.9,0,0,NaN,1003,50000,1,NaN,NaN
3/26/2017 18:00,9.1,7.7,15,48,-1.2,0,0,0,1004.2,50000,0,NaN,NaN
3/26/2017 20:00,7.2,8.1,16.4,49,-2.9,0,0,0,1006.3,50000,0,0,0
3/26/2017 22:00,5.6,7.7,13.4,47,-4.8,0,0,0,1008,50000,0,0,0
3/27/2017 0:00,4.3,6.4,11.4,52,-4.6,0,0,0,1009.2,50000,0,0,0
3/27/2017 2:00,3.1,6.4,9.4,58,-4.4,0,0,0,1009.8,50000,0,0,0
3/27/2017 4:00,2.5,6.1,10.4,61,-4.3,0,0,0,1010.6,44880,0,0,0
3/27/2017 6:00,3.6,6.6,11.7,58,-3.9,0,0,0,1010.5,38040,0,0,0
3/27/2017 8:00,6,7,10.3,44,-5.2,0,0,0,1010.2,25380,0,0,0
3/27/2017 10:00,8.1,7.1,11.7,43,-3.7,0,0,0,1007.9,42480,3,0,0
3/27/2017 12:00,9.1,8.3,12.1,51,-0.6,0,0,0,1004.8,33250,7,0,0
3/27/2017 14:00,10.8,9.2,12.6,57,2.6,0,0,0,1000.8,32160,1,0,0
3/27/2017 16:00,11.2,9,17,51,1.4,0,0,0,999.1,36750,0,0,0
3/27/2017 18:00,9.1,10.3,18.5,45,-2.1,0,0,0,1000,26410,0,0,0
3/27/2017 20:00,6.9,7.2,13.5,44,-4.4,0,0,NaN,1003.5,45660,7,NaN,NaN
3/27/2017 22:00,4.2,4.5,7.5,51,-4.9,0,0,0,1005.7,50000,0,NaN,NaN
3/28/2017 0:00,3.2,5.5,9.5,53,-5.6,0,0,NaN,1006.7,50000,0,NaN,NaN
3/28/2017 2:00,1.7,4.8,7.3,60,-5.3,0,0,0,1008,50000,1,NaN,NaN
3/28/2017 4:00,0.7,4.1,6.7,54,-7.5,0,0,NaN,1009,50000,0,NaN,NaN
3/28/2017 6:00,2,5.4,10.8,50,-7.3,0,0,0,1010.1,48280,1,NaN,NaN
3/28/2017 8:00,4.2,3.7,8,44,-7.1,0,0,0,1010.7,46450,0,0,0
3/28/2017 10:00,3.3,6.9,10.9,35,-10.9,0,0,NaN,1012,46400,7,NaN,NaN
3/28/2017 12:00,3.8,7.6,13.4,35,-10.3,0,0,0,1012.3,44960,5,NaN,NaN
3/28/2017 14:00,3.2,5,8.4,31,-12.5,0,0,0,1012.5,50000,1,0,0
3/28/2017 16:00,3.5,2.9,6.1,29,-12.7,0,0,NaN,1012.6,50000,5,NaN,NaN
3/28/2017 18:00,1.5,3.6,6,36,-12.1,0,0,NaN,1013.3,50000,3,NaN,NaN
3/28/2017 20:00,0,4.4,7.4,47,-10.1,0,0,0,1014.4,50000,5,NaN,NaN
3/28/2017 22:00,-1.8,3.5,6.1,53,-10.1,0,0,0,1014.8,50000,0,0,0
3/29/2017 0:00,-2.5,3.8,5,65,-8.3,0,0,0,1015.1,50000,0,0,0
3/29/2017 2:00,-3.2,3.3,4.7,76,-6.8,0,0,0,1014.9,50000,3,0,0
3/29/2017 4:00,-3.7,3.5,4.8,80,-6.7,0,0,0,1014.8,46640,1,0,0
3/29/2017 6:00,-1.1,2.2,3.3,73,-5.4,0,0,0,1014.6,46740,0,0,0
3/29/2017 8:00,2.3,4.4,6.8,41,-9.7,0,0,0,1014.5,42500,0,0,0
3/29/2017 10:00,2.8,4.4,6.6,34,-11.7,0,0,0,1014.3,50000,7,0,0
3/29/2017 12:00,3.3,4,7.3,29,-13.2,0,0,NaN,1013.8,50000,5,NaN,NaN
3/29/2017 14:00,4.4,4.3,7.6,23,-15,0,0,NaN,1013.2,50000,0,NaN,NaN
3/29/2017 16:00,2.8,2.2,3.9,26,-14.9,0,0,NaN,1013.3,50000,5,NaN,NaN
3/29/2017 18:00,1.5,4,6.2,35,-12.2,0,0,0,1014.7,50000,7,NaN,NaN
3/29/2017 20:00,0.6,3.5,6.7,40,-11.5,0,0,0,1015.9,50000,7,0,0
3/29/2017 22:00,-0.9,4.1,6.6,53,-9.3,0,0,0,1017.3,50000,7,0,0
3/30/2017 0:00,-2.3,3.5,6.1,60,-9.1,0,0,0,1018.9,50000,0,0,0
3/30/2017 2:00,-3.6,3.2,4.7,61,-10,0,0,0,1020.7,50000,0,0,0
3/30/2017 4:00,-4.9,2.3,3.8,67,-10.1,0,0,0,1021.8,50000,0,0,0
3/30/2017 6:00,-1.6,2.3,3.7,55,-9.5,0,0,0,1023.1,33750,0,0,0
3/30/2017 8:00,1.4,4.2,6.4,39,-11,0,0,0,1023.8,41240,0,0,0
3/30/2017 10:00,2.4,4.6,6.9,28,-14.4,0,0,0,1023.6,46820,1,0,0
3/30/2017 12:00,1.8,7.5,11.8,40,-10.3,0,0,0,1023.4,49980,5,0,0
3/30/2017 14:00,2.5,6.9,10.5,31,-13.1,0,0,NaN,1022.4,45050,0,NaN,NaN
3/30/2017 16:00,0.5,6.3,9.2,30,-15,0,0,NaN,1021.8,50000,0,NaN,NaN
3/30/2017 18:00,-0.9,4.1,5.5,60,-7.6,0,0,NaN,1020.7,50000,5,NaN,NaN
3/30/2017 20:00,-0.2,4.4,6,69,-5.1,0,0,0,1019.7,50000,7,NaN,NaN
3/30/2017 22:00,-0.2,2.7,5,80,-3.2,0,0,0,1018.3,50000,7,0,0
3/31/2017 0:00,0.1,4.3,7.3,82,-2.6,0,0,0,1016.7,10530,8,0,0
